order_id,customer_id,restaurant_name,city,order_amount,delivery_time,rating,payment_method,order_date,delivery_partner_age,distance_km
310,4255,SPICE HUB,KOLKATA,606.53,3,0.1,upi ,2024-05-15,52,24.05
311,1122,BURGER TOWN,Mumbai,510.15,27,2.2, UPI,2024-05-19,23,53.11
312,1400,PIZZA POINT,delhi,858.15,145,0.5,cash ,2024-05-19,35,2.5
313,1766,Cafe Delight,Mumbai ,645.67,147,3.7,UPI,2024-01-06,56,43.04
314,1293,burger town,CHENNAI,387.33,57,2.0,upi,2024-05-05,21,8.62
315,3327, Burger Town, Pune,388.83,109,4.4,UPI,2024-04-14,51,33.15
316,4908,food express,mumbai,360.48,140,2.9,upi ,2024-06-02,47,5.76
317,3931,food express,delhi,658.03,67,2.5,upi,2024-04-21,20,40.75
318,4681, Spice Hub,bangalore,344.31,39,2.1,upi ,2024-04-01,55,27.9
319,1197,BIRYANI HOUSE,delhi,393.78,114,0.5,Card ,2024-04-28,35,0.4
320,4029, Cafe Delight,CHENNAI,764.51,9,1.2,Card,2024-05-01,60,4.28
321,2930,Biryani House,Hyderabad,547.91,78,3.8,CASH ,2024-04-12,19,42.18
322,4582, Burger Town,Pune ,799.63,42,3.0,upi ,2024-03-21,54,23.97
323,3799,Biryani House ,Pune,699.51,3,0.4,Cash ,2024-03-20,37,40.33
324,3191,Food Express, Delhi,205.83,110,3.3,CARD,2024-02-24,48,23.39
325,1608, Cafe Delight,kolkata,474.47,70,0.3,CASH ,2024-05-26,46,21.7
326,4272,Biryani House,mumbai,747.49,14,3.1, Card,2024-03-31,56,51.29
327,2147,PIZZA POINT,Bangalore,194.46,131,5.8,CARD,2024-06-01,44,51.29
328,1186, Biryani House,Bangalore,604.93,128,1.8,upi,2024-02-12,20,55.19
329,4397,Cafe Delight , Hyderabad,490.19,3,4.3,upi,2024-05-21,25,49.38
330,3511,cafe delight,PUNE,61.3,133,4.5,CASH,2024-05-25,26,7.65
331,4420,biryani house,Kolkata ,529.91,119,2.4,CASH,2024-01-26,52,3.99
332,2794, Pizza Point,Hyderabad,290.63,15,3.6,UPI,2024-03-06,37,3.51
333,1659,Biryani House, Pune,208.09,143,2.8,UPI ,2024-04-18,39,58.81
334,3811,BIRYANI HOUSE, Kolkata,502.29,107,1.7, cash ,2024-03-01,36,30.07
335,4002, Food Express,BANGALORE,17.29,136,4.5,UPI,2024-01-19,51,6.91
336,2955,food express,Hyderabad,331.43,27,4.2,CARD,2024-02-12,31,32.66
337,3450,biryani house,Chennai ,1137.79,90,5.4,cash ,2024-06-16,17,42.62
338,2369,Cafe Delight ,pune,662.56,103,3.7,Cash ,2024-03-16,30,5.67
339,2986, Spice Hub,Bangalore,279.64,28,2.3, upi,2024-03-28,56,20.78
340,2534,Cafe Delight ,HYDERABAD,851.04,134,4.3,cash  ,2024-06-24,64,11.27
341,1146,Food Express,Kolkata ,251.99,104,3.7,CARD ,2024-03-01,41,58.53
342,4219, Spice Hub,Mumbai ,361.58,102,3.7,Cash,2024-03-07,45,19.09
343,3911, Burger Town, Pune,212.79,27,5.1,CARD ,2024-04-26,17,41.43
344,2734,Burger Town, Mumbai,564.02,3,5.5, cash ,2024-03-07,44,55.11
345,2843, Pizza Point,kolkata,842.16,96,1.1,Cash ,2024-05-28,21,51.79
346,1488,pizza point,Bangalore ,250.25,70,1.9,card ,2024-06-29,16,23.64
347,3976,BIRYANI HOUSE,Pune,-15.11,25,3.9, cash ,2024-06-23,55,18.65
348,2959, Pizza Point,mumbai,772.74,108,3.3,UPI,2024-01-17,26,48.55
349,2663, Pizza Point,Bangalore ,888.45,97,3.9,cash,2024-01-20,38,12.31
350,3598,Pizza Point,Delhi ,1.23,64,2.6,upi,2024-04-13,41,43.04
351,3385,Biryani House,PUNE,615.01,131,2.5,CASH,2024-01-09,46,50.12
352,3919,Food Express , Hyderabad,556.63,70,0.7,CARD ,2024-05-10,30,50.95
353,1640,SPICE HUB,Pune ,303.13,149,3.7, cash ,2024-03-08,24,0.54
354,2802,Burger Town,BANGALORE,151.41,32,1.1,CARD ,2024-06-22,49,29.99
355,3520,Food Express,chennai,747.94,131,4.0, CARD ,2024-04-29,54,21.46
356,2969,spice hub, Mumbai,544.77,50,5.8,UPI,2024-05-19,32,58.73
357,3198,Burger Town,mumbai,563.61,21,1.5, CARD ,2024-06-23,50,32.64
358,2438,cafe delight,Hyderabad ,344.56,129,0.9,cash,2024-01-31,51,25.65
359,4369,burger town,Pune,299.52,52,0.1, Cash,2024-05-22,18,14.66
360,2634,Biryani House,pune,-113.74,136,2.3,cash,2024-02-10,55,50.74
361,1262,cafe delight,delhi,442.99,149,1.3,CARD ,2024-02-07,26,19.16
362,2787,BIRYANI HOUSE,Delhi,859.71,65,3.0, Cash,2024-02-11,43,49.61
363,3191,pizza point,Delhi,277.44,131,3.1,upi ,2024-02-24,63,53.5
364,3393,Cafe Delight , Chennai,119.4,50,2.1,UPI,2024-06-13,43,3.49
365,1623,Food Express,Chennai,608.92,91,4.5,CASH ,2024-03-09,61,30.6
366,2016,BURGER TOWN,MUMBAI,655.02,129,5.4, Card,2024-06-22,34,25.22
367,4643,Spice Hub ,Kolkata ,353.52,38,1.3,card,2024-03-10,17,23.59
368,1880,SPICE HUB,Hyderabad ,412.81,83,5.0,CASH ,2024-06-11,47,22.29
369,3049, Cafe Delight,Delhi,565.98,49,0.8,card,2024-05-26,59,31.92
370,3944,biryani house,Hyderabad,461.11,29,1.4,CARD  ,2024-03-15,26,7.81
371,2327,Spice Hub , Pune,750.03,54,3.4,card ,2024-03-12,31,52.28
372,3301,food express,Bangalore,1109.31,77,1.8,UPI ,2024-04-26,26,33.48
373,4723,SPICE HUB,pune,72.71,94,0.3, cash ,2024-06-19,18,20.83
374,1452,Food Express ,chennai,807.44,64,1.8,CARD  ,2024-03-18,57,14.58
375,4108,Spice Hub ,Bangalore,526.31,68,5.4,Card,2024-05-17,44,36.99
376,2183,SPICE HUB,Chennai ,847.05,82,1.0,Card,2024-03-18,20,47.2
377,4062, Cafe Delight,CHENNAI,681.09,142,4.6, cash ,2024-05-14,43,26.45
378,3056,FOOD EXPRESS,KOLKATA,515.29,146,4.3,upi ,2024-03-31,46,59.07
379,4304,Spice Hub ,Mumbai ,690.01,132,0.6,CASH,2024-06-19,28,32.13
380,4170,FOOD EXPRESS,Bangalore,401.46,66,2.0, Card,2024-04-11,40,58.73
381,2682, Spice Hub,Hyderabad,306.42,31,1.1,CASH,2024-06-07,21,57.76
382,3863,Biryani House,mumbai,702.72,89,0.1, Card,2024-03-20,18,35.98
383,3255,BIRYANI HOUSE, Mumbai,288.92,98,1.0, CARD ,2024-03-18,37,34.88
384,2154, Food Express,HYDERABAD,660.59,33,1.2, Cash,2024-03-25,56,6.34
385,1403,food express,mumbai,507.69,85,1.0,cash  ,2024-01-21,54,55.76
386,3199,biryani house, Chennai,-82.36,145,0.5,UPI,2024-06-28,47,48.19
387,3101,Food Express ,mumbai,356.4,35,3.2,Cash ,2024-03-08,45,30.03
388,4191,FOOD EXPRESS,DELHI,583.71,102,1.9, UPI,2024-02-15,22,18.38
389,2696,Cafe Delight ,PUNE,398.5,75,5.4,card ,2024-01-31,40,50.31
390,4991, Biryani House,mumbai,-136.68,133,1.1,CASH ,2024-06-10,17,17.49
391,1627,Biryani House , Delhi,830.19,20,3.6,cash ,2024-04-04,23,32.51
392,1586,PIZZA POINT, Mumbai,542.34,128,5.4,Card ,2024-04-28,48,11.93
393,2648,Burger Town,KOLKATA,610.93,9,0.3,CARD,2024-02-05,43,48.27
394,2443, Pizza Point,KOLKATA,381.68,126,3.1, Cash,2024-06-07,25,45.17
395,2445, Burger Town, Chennai,632.87,116,2.7,Cash,2024-05-30,53,17.51
396,1103,Cafe Delight ,pune,958.71,86,5.6,upi,2024-01-24,33,7.04
397,4923, Food Express,Mumbai,316.23,86,4.0,UPI,2024-03-06,28,10.62
398,1253,Pizza Point,Kolkata ,916.75,85,2.1,cash ,2024-02-03,36,36.98
399,4298,BIRYANI HOUSE,pune,599.64,107,4.3,upi,2024-04-07,48,9.0
400,4183, Burger Town,MUMBAI,282.64,104,3.5,CARD,2024-01-15,38,19.21
401,3557,BURGER TOWN,BANGALORE,1053.1,95,2.1,Cash ,2024-05-02,16,50.35
402,2496,PIZZA POINT,Hyderabad,597.91,62,4.7,UPI,2024-01-17,59,4.91
403,1098,Pizza Point ,Bangalore ,669.12,104,4.0,cash  ,2024-02-26,55,34.87
404,3200,FOOD EXPRESS,Pune ,432.66,26,0.0,cash ,2024-02-21,36,23.99
405,2884,Cafe Delight,Hyderabad ,300.92,111,5.2,upi,2024-05-28,20,7.22
406,3961,cafe delight,Chennai ,541.95,142,2.4,cash,2024-01-22,50,30.57
407,2919,spice hub,Bangalore,895.37,96,3.9, CARD ,2024-03-10,33,31.0
408,1877, Food Express, Bangalore,422.59,66,2.4, upi,2024-02-29,53,22.69
409,1337,Biryani House ,delhi,493.31,6,5.3,CARD ,2024-05-16,51,3.32
410,4777, Burger Town,DELHI,864.08,96,3.9, upi,2024-02-03,62,12.41
411,3869, Food Express, Chennai,424.92,135,3.5, upi,2024-04-22,44,24.28
412,4234,Biryani House,Pune ,627.57,18,5.9,UPI,2024-04-13,41,16.63
413,4791,SPICE HUB,KOLKATA,719.34,29,1.7, upi,2024-03-13,51,9.63
414,1956, Burger Town,Delhi ,450.8,134,0.4,upi ,2024-06-18,53,29.22
415,2704,food express,PUNE,577.46,74,3.1,CARD  ,2024-04-11,33,23.86
416,1160,Pizza Point , Mumbai,665.28,50,2.5,cash ,2024-01-30,44,39.9
417,2603, Pizza Point,HYDERABAD,399.77,138,2.7,Cash ,2024-02-03,46,33.63
418,3848,Cafe Delight ,chennai,703.94,83,3.7,cash ,2024-02-24,57,10.18
419,1397, Pizza Point, Hyderabad,363.25,46,3.7,CASH,2024-06-02,28,41.26
420,2300,Food Express ,kolkata,331.23,54,2.4, UPI,2024-03-31,45,27.92
421,1815,PIZZA POINT,Mumbai ,118.24,36,5.2,CARD ,2024-03-23,22,6.81
422,4987, Food Express,KOLKATA,374.13,23,3.9,card,2024-03-08,55,1.11
423,2527,PIZZA POINT,hyderabad,296.12,26,5.3,cash  ,2024-04-03,21,37.59
424,2919,pizza point,bangalore,399.78,46,5.5,upi,2024-06-12,17,37.12
425,2415,spice hub, Hyderabad,653.0,116,1.0,Card ,2024-02-07,23,49.23
426,2158,Pizza Point,HYDERABAD,68.58,105,4.1,CARD ,2024-03-26,25,45.75
427,2218,Food Express ,pune,6.33,136,1.9,CASH ,2024-05-26,64,52.65
428,1400,food express,MUMBAI,312.73,58,5.0,upi,2024-01-29,59,17.55
429,1639,burger town,chennai,615.31,16,4.4,Cash,2024-02-23,58,24.79
430,4104, Food Express, Delhi,572.22,103,1.2, UPI,2024-04-23,64,3.72
431,3735,Pizza Point , Delhi,308.73,3,5.6, Card,2024-02-14,63,24.68
432,1459,Cafe Delight ,Bangalore ,792.35,14,4.1,upi,2024-01-03,37,13.19
433,1954,Pizza Point,delhi,335.4,117,5.7, Cash,2024-04-15,25,48.32
434,4954,BURGER TOWN,Pune ,615.61,108,1.2,cash ,2024-04-29,50,39.38
435,1469,BURGER TOWN,Mumbai,409.3,39,5.2,Cash ,2024-04-22,34,46.9
436,4446,BURGER TOWN,KOLKATA,282.81,5,4.0,Cash ,2024-06-12,19,35.55
437,2045,Spice Hub ,chennai,348.73,55,3.3, upi,2024-06-19,34,35.88
438,3797,BURGER TOWN,Mumbai ,683.5,102,4.9, UPI,2024-02-25,56,14.11
439,2693,Spice Hub,Bangalore,590.26,19,3.8,CARD ,2024-01-16,35,40.19
440,3085,CAFE DELIGHT,DELHI,742.03,115,4.0,UPI,2024-06-07,64,8.64
441,3277,food express, Pune,590.25,112,1.5,CARD ,2024-06-22,19,16.55
442,4436, Food Express,Mumbai,97.21,145,4.9, UPI,2024-04-27,64,10.8
443,1562,Spice Hub,Mumbai ,1028.6,6,3.9, Cash,2024-05-23,41,56.97
444,3485,CAFE DELIGHT,BANGALORE,593.79,147,5.1,upi,2024-01-07,18,53.89
445,2799, Biryani House,Pune ,628.67,141,2.1,UPI,2024-03-02,45,52.49
446,4354,BIRYANI HOUSE,hyderabad,405.79,14,2.0,cash ,2024-06-05,51,57.61
447,3074,Burger Town,hyderabad,778.29,34,0.1, Card,2024-06-05,56,36.76
448,1225, Pizza Point,hyderabad,226.72,45,4.6,cash ,2024-02-24,21,53.68
449,4348,Spice Hub, Kolkata,652.46,106,2.0,CARD ,2024-03-06,54,17.51
450,1797, Biryani House,Mumbai ,-19.91,95,2.0, cash ,2024-04-12,42,23.09
451,4680,Spice Hub ,KOLKATA,669.3,45,4.1, Card,2024-05-23,31,28.02
452,3331,Food Express,kolkata,230.11,133,1.5,UPI,2024-04-11,62,5.36
453,3926,burger town, Delhi,569.25,87,5.5,UPI ,2024-02-11,31,49.48
454,1959,CAFE DELIGHT,Hyderabad,839.34,37,3.2,UPI,2024-01-14,61,7.15
455,2504,spice hub,BANGALORE,705.68,119,5.8,Cash,2024-05-02,51,47.98
456,1452,Spice Hub ,Chennai ,806.1,22,0.5,Card,2024-03-28,49,55.34
457,4067,Biryani House ,Delhi ,780.21,145,2.0,CARD ,2024-02-24,54,34.07
458,4900,Cafe Delight ,Bangalore,368.93,87,2.3,upi,2024-05-24,39,9.95
459,1815,Burger Town ,mumbai,649.58,119,4.4,cash ,2024-01-30,54,26.2
460,1658, Biryani House,Kolkata,68.77,108,1.3,cash,2024-06-02,21,8.33
461,4587,BIRYANI HOUSE,Mumbai ,328.27,148,2.3,UPI,2024-01-23,35,7.14
462,1546, Cafe Delight,Pune,848.16,107,5.5,upi,2024-06-17,24,45.36
463,2215,Pizza Point ,DELHI,403.74,95,0.7, CARD ,2024-06-12,64,23.58
464,4120,Cafe Delight,Chennai ,33.0,43,4.5, Card,2024-05-29,36,0.01
465,4583,Cafe Delight,pune,1003.42,102,4.2,UPI,2024-02-18,26,2.91
466,1016,burger town,kolkata,640.56,71,0.8,upi,2024-05-20,63,49.07
467,4243,Pizza Point,Delhi,691.12,108,4.1, Card,2024-02-10,45,37.18
468,2243,burger town,mumbai,254.88,141,3.4,Cash,2024-05-12,16,50.67
469,3205,Burger Town ,delhi,571.01,148,1.7,upi ,2024-06-24,42,16.42
470,3524,spice hub,Pune,564.39,142,1.9,card ,2024-05-24,63,18.86
471,2069, Spice Hub,BANGALORE,294.63,146,5.0,cash,2024-01-22,64,37.01
472,4444,Biryani House ,Chennai,457.55,29,1.4,upi,2024-05-10,21,39.91
473,3565,BIRYANI HOUSE,KOLKATA,124.88,102,3.1, CARD ,2024-02-23,58,1.59
474,3146,spice hub,chennai,413.32,147,4.1,CARD  ,2024-03-23,22,54.43
475,4963,PIZZA POINT, Pune,743.46,87,0.8,Card ,2024-01-04,63,47.95
476,2768, Food Express, Chennai,313.29,121,5.6, CARD ,2024-04-23,37,7.91
477,2060,spice hub, Chennai,976.82,33,1.6,UPI,2024-03-01,49,0.62
478,3327,Pizza Point ,HYDERABAD,140.98,111,1.9,UPI,2024-06-08,35,46.15
479,4420,food express,Delhi,434.96,29,4.0,UPI,2024-05-08,60,54.17
480,3544,Biryani House,Pune ,335.89,89,0.5,CARD ,2024-03-18,60,19.33
481,1301,cafe delight,Delhi ,454.95,19,3.8,cash,2024-05-16,30,19.25
482,1180,food express,BANGALORE,842.87,13,5.5,upi,2024-06-12,62,30.88
483,1606,pizza point,Chennai ,253.89,131,1.5, cash ,2024-03-23,24,40.47
484,4170,Spice Hub, Delhi,387.18,84,2.2,upi,2024-03-27,33,38.86
485,1699,BURGER TOWN,BANGALORE,663.63,51,1.4, UPI,2024-01-03,61,45.16
486,1992,Cafe Delight ,pune,523.29,43,4.9, cash ,2024-04-02,61,6.84
487,2139, Pizza Point,Pune,543.79,22,1.0,cash ,2024-01-10,51,31.19
488,1190, Spice Hub, Delhi,258.68,73,2.1,cash  ,2024-04-10,61,30.38
489,3300,FOOD EXPRESS,Mumbai ,482.1,39,3.6, Card,2024-05-10,57,56.99
490,1980, Food Express, Chennai,782.89,128,2.4,UPI ,2024-01-31,45,55.1
491,3975,Pizza Point ,Hyderabad ,97.62,146,0.4,cash,2024-03-29,26,45.02
492,3006, Cafe Delight,hyderabad,325.67,41,5.7, UPI,2024-01-25,48,52.61
493,2184,Biryani House,PUNE,46.11,111,2.0,Card ,2024-06-24,61,44.74
494,4327,Cafe Delight,CHENNAI,634.24,66,2.7,UPI,2024-01-23,55,43.23
495,4394,BIRYANI HOUSE, Pune,806.37,25,1.0,Card,2024-03-08,21,12.94
496,1127,CAFE DELIGHT, Kolkata,454.15,34,5.2,upi,2024-04-16,58,37.04
497,3065,Spice Hub, Bangalore,248.62,125,1.7, CARD ,2024-02-04,61,54.96
498,2816,Burger Town ,KOLKATA,255.94,21,0.1,upi,2024-04-27,54,45.01
499,2758,Cafe Delight,Pune,425.74,108,1.9,card ,2024-05-08,37,36.28
500,3613,FOOD EXPRESS, Chennai,424.78,69,5.9,CARD  ,2024-03-26,54,15.49
501,1569,Cafe Delight,kolkata,727.96,91,0.9,Card,2024-04-11,34,40.72
502,2346, Burger Town,MUMBAI,332.78,62,0.2, UPI,2024-06-11,37,20.82
503,2895, Cafe Delight,kolkata,608.77,13,3.5,card,2024-04-14,46,3.91
504,3733,pizza point,Delhi ,423.63,51,2.2,card,2024-02-11,57,14.36
505,4863, Cafe Delight, Mumbai,313.81,145,4.8,CARD ,2024-01-19,40,23.35
506,1625, Food Express,pune,417.41,130,4.4,card ,2024-04-30,56,59.8
507,4359, Spice Hub,Mumbai,584.13,63,1.1,UPI,2024-06-29,64,45.61
508,3901, Pizza Point,mumbai,728.73,145,3.4,CARD ,2024-04-10,45,16.77
509,2686,PIZZA POINT,DELHI,437.01,7,0.2, UPI,2024-02-11,60,45.74
510,4009,Food Express,Kolkata,199.02,31,2.6,CARD ,2024-06-21,19,21.46
511,4710,BURGER TOWN,DELHI,749.93,71,4.3, cash ,2024-04-28,41,36.47
512,1154, Biryani House,Mumbai ,275.46,15,2.5,Cash ,2024-02-15,22,45.88
513,3537, Pizza Point,Bangalore ,565.21,118,0.7,CARD ,2024-03-20,55,44.45
514,2409,Cafe Delight,Mumbai,493.79,112,0.4,cash,2024-02-28,63,8.4
515,1784,Biryani House, Bangalore,460.36,82,5.1,CASH,2024-05-09,27,49.53
516,4175,PIZZA POINT,Chennai ,378.26,102,5.3,cash  ,2024-02-01,16,55.38
517,4464,Pizza Point,Pune,655.04,19,2.1,cash  ,2024-03-19,21,14.01
518,4882,Biryani House , Delhi,-395.52,116,1.0, Cash,2024-03-09,16,19.76
519,1245,Spice Hub ,Pune ,784.12,8,5.9,cash,2024-04-02,23,56.29
520,4247, Biryani House,hyderabad,271.87,24,3.3, CARD ,2024-04-14,59,59.02
521,4110,spice hub, Pune,601.99,139,2.9,card,2024-03-30,63,27.21
522,2500,CAFE DELIGHT,Chennai ,588.76,90,4.4,Card ,2024-01-22,48,2.07
523,2705, Cafe Delight,Chennai ,818.74,35,1.0,Card ,2024-03-09,19,55.97
524,3806, Food Express,Bangalore ,549.44,72,3.5,upi,2024-05-31,55,1.52
525,1537,spice hub,Kolkata ,292.72,51,5.3,UPI,2024-06-03,21,19.81
526,2890,Pizza Point ,delhi,98.81,106,0.1,UPI ,2024-04-25,60,5.38
527,2841,BURGER TOWN,chennai,412.8,104,4.0,upi,2024-03-28,18,30.7
528,1920, Biryani House,Delhi ,10.46,146,3.3,upi ,2024-02-22,30,2.25
529,3455,Spice Hub,Delhi,342.88,108,5.7,UPI,2024-06-15,21,13.52
530,1524,Food Express , Mumbai,426.84,84,1.6,CARD ,2024-01-09,21,27.53
531,3875,burger town, Hyderabad,327.52,88,5.2,Card,2024-01-18,52,4.45
532,2529,Pizza Point ,delhi,510.44,16,1.9,Card ,2024-03-16,42,28.83
533,3950,Spice Hub ,Kolkata,440.97,51,2.6, cash ,2024-03-07,57,15.91
534,4896,Biryani House,Delhi,418.08,52,1.3, cash ,2024-04-08,56,16.01
535,1035,Burger Town,bangalore,-106.04,25,5.2,Card ,2024-02-24,61,56.22
536,1684,Biryani House,kolkata,176.32,68,1.2,cash,2024-03-03,20,41.41
537,1019,food express,CHENNAI,660.66,117,5.2,cash ,2024-05-19,54,55.77
538,3368,BIRYANI HOUSE,Mumbai ,701.06,30,2.7,CASH ,2024-03-07,32,34.54
539,4847,CAFE DELIGHT,hyderabad,40.31,22,5.0, cash ,2024-03-23,38,54.43
540,3559, Biryani House,Pune,296.32,123,1.6,card,2024-03-24,32,50.25
541,1399,biryani house,DELHI,767.99,99,0.8,upi,2024-03-13,56,59.87
542,3701,Biryani House ,Kolkata,320.49,121,3.3, UPI,2024-03-26,38,30.19
543,1971, Burger Town,bangalore,472.13,111,3.1,Cash ,2024-01-01,54,41.77
544,2906,Burger Town ,bangalore,860.45,28,2.1,CARD ,2024-01-23,48,9.64
545,3518,cafe delight,chennai,409.61,149,4.0,CARD ,2024-02-02,17,56.37
546,2166,SPICE HUB,Chennai,373.82,108,0.6,CARD  ,2024-06-16,25,23.92
547,2115,BIRYANI HOUSE,Bangalore ,460.74,143,3.7,CARD ,2024-02-06,34,55.0
548,4425,CAFE DELIGHT,kolkata,963.35,64,1.3,UPI ,2024-02-05,55,6.04
549,1833,SPICE HUB,Hyderabad ,611.55,128,0.8,Card ,2024-01-19,24,30.92
550,2823,FOOD EXPRESS,Mumbai ,504.77,144,5.5,Card ,2024-06-06,30,0.08
551,3774,Cafe Delight ,Pune ,368.91,141,2.8,card,2024-06-24,58,24.96
552,2982, Food Express,Delhi,634.7,69,4.6,CARD ,2024-05-13,39,4.99
553,1853, Burger Town, Hyderabad,664.92,14,0.5,CARD ,2024-06-14,27,26.95
554,1050, Cafe Delight, Chennai,231.71,37,0.3, cash ,2024-05-08,37,33.35
555,4736,PIZZA POINT, Mumbai,671.66,112,3.0, cash ,2024-03-17,33,51.14
556,4769,Cafe Delight , Pune,462.21,16,1.9,cash,2024-05-23,17,17.73
557,1574, Biryani House,mumbai,506.2,103,0.0,upi ,2024-01-26,30,34.01
558,4261,pizza point,Mumbai ,278.93,62,1.1,CASH ,2024-02-22,57,3.99
559,2148,food express,Mumbai ,400.0,45,1.3,CARD ,2024-01-21,54,54.81
560,3197, Cafe Delight, Chennai,242.46,57,1.7,Cash,2024-02-02,24,27.1
561,3361, Burger Town,kolkata,230.45,111,5.3,CARD  ,2024-01-14,37,15.16
562,3617,SPICE HUB, Mumbai,594.27,95,2.5,CASH,2024-04-01,32,27.79
563,4413, Food Express,Hyderabad,411.22,97,4.1,UPI,2024-06-04,29,28.89
564,3352, Food Express,CHENNAI,175.09,149,0.1, CARD ,2024-03-03,46,44.6
565,2715,biryani house,Kolkata,1044.26,97,4.9, CARD ,2024-01-15,56,58.47
566,1681,Biryani House,Kolkata ,218.84,30,1.4,upi,2024-05-21,22,11.17
567,1837,Burger Town , Pune,773.03,5,1.9,upi,2024-05-26,62,3.27
568,4854,CAFE DELIGHT, Mumbai,130.88,88,0.3,UPI,2024-05-13,50,39.34
569,2077, Spice Hub,Hyderabad,614.13,110,2.5,upi,2024-06-07,49,53.07
570,4050,Spice Hub , Mumbai,437.36,119,5.1,cash ,2024-02-29,18,33.9
571,3491,Biryani House,CHENNAI,342.74,110,2.3,Cash ,2024-01-07,17,4.79
572,3660,food express,Pune,549.19,17,5.5,Card,2024-05-24,60,25.31
573,4040,biryani house,Delhi,515.56,64,5.2, UPI,2024-06-28,42,39.28
574,3311, Spice Hub,mumbai,296.88,33,0.4, Cash,2024-02-08,60,19.68
575,4124,PIZZA POINT,Kolkata ,285.57,28,1.8,cash ,2024-06-16,17,50.69
576,2595, Cafe Delight,pune,106.52,68,5.5,UPI,2024-02-17,56,13.48
577,4051,Food Express,mumbai,576.39,117,0.2,card ,2024-02-08,20,21.87
578,4691,Pizza Point ,Kolkata ,186.55,62,4.6,cash ,2024-01-11,36,54.99
579,1004,BIRYANI HOUSE,Mumbai,500.99,65,5.4,CARD  ,2024-02-12,22,34.41
580,2126, Food Express,Kolkata ,648.12,103,4.6,cash  ,2024-03-20,40,0.37
581,2219,Cafe Delight,Pune ,552.01,102,4.5, Cash,2024-01-18,60,14.64
582,1773,Cafe Delight,kolkata,319.22,141,5.1,UPI,2024-05-07,16,45.2
583,1876,BURGER TOWN,bangalore,727.2,121,4.0,card ,2024-04-19,24,3.12
584,1991,Burger Town,Hyderabad ,398.01,59,2.5,cash,2024-04-14,17,59.58
585,3931,Biryani House,Kolkata,166.46,133,0.4,card ,2024-05-31,18,53.87
586,4421,Food Express, Chennai,429.07,39,4.7,upi ,2024-04-22,59,13.43
587,1046,biryani house,Bangalore,646.7,113,5.4,Cash,2024-01-12,52,53.73
588,3914,FOOD EXPRESS, Hyderabad,331.4,114,3.1,UPI,2024-06-23,59,41.97
589,3870,Spice Hub, Hyderabad,719.55,3,3.2,upi ,2024-04-13,19,25.52
590,3983,Pizza Point,Delhi,307.42,25,2.4, cash ,2024-05-15,36,11.77
591,4891,PIZZA POINT,HYDERABAD,341.45,109,5.1, cash ,2024-02-21,41,12.01
592,3703, Pizza Point,Pune ,238.48,115,0.1, UPI,2024-06-27,59,35.64
593,1268,burger town,Mumbai,670.93,91,3.7,UPI,2024-05-20,52,24.96
594,1369, Cafe Delight,Kolkata ,486.69,137,5.4, UPI,2024-02-10,29,35.71
595,1635,cafe delight,Chennai,255.06,40,0.6,UPI,2024-05-21,61,19.82
596,2129,burger town,PUNE,400.95,49,5.8,Card ,2024-02-12,25,13.8
597,2693,Spice Hub ,Mumbai,-267.79,105,5.8, UPI,2024-04-06,41,50.19
598,2682,Biryani House ,chennai,694.49,64,5.6, Card,2024-04-14,25,55.2
599,1656,food express,Hyderabad ,457.31,75,2.8,cash ,2024-04-24,52,42.32
600,1119,Biryani House , Hyderabad,-101.56,5,2.3,cash ,2024-03-15,33,9.7
601,1830,burger town, Delhi,135.83,104,4.2,upi,2024-01-16,42,5.54
602,2810,BIRYANI HOUSE,Chennai,394.6,107,1.9, Card,2024-06-24,32,32.35
603,4675,BIRYANI HOUSE,Bangalore ,171.46,46,0.4,CARD ,2024-01-05,25,33.02
604,2081,Food Express,Hyderabad ,698.34,102,5.4,CASH ,2024-06-19,26,38.35
605,2974,BIRYANI HOUSE,Pune ,604.64,28,3.8,UPI ,2024-01-02,62,54.37
606,2369,Food Express ,kolkata,589.88,50,1.2, cash ,2024-06-02,39,38.81
607,1740,Burger Town,CHENNAI,-151.09,7,0.1,cash ,2024-06-18,34,54.97
608,4545,BIRYANI HOUSE, Bangalore,368.64,61,4.3,CARD,2024-05-03,59,7.06
609,1116,CAFE DELIGHT,Mumbai,325.6,63,5.1, cash ,2024-05-04,31,42.55
610,2853, Food Express,kolkata,261.49,51,2.4,UPI ,2024-02-26,38,55.65
611,3838,FOOD EXPRESS, Kolkata,396.21,147,0.5,UPI,2024-03-24,27,27.77
612,2150,BIRYANI HOUSE,HYDERABAD,218.44,72,3.9,CASH ,2024-06-25,34,58.05
613,4464, Burger Town, Kolkata,553.81,17,1.8,CARD  ,2024-03-16,40,33.15
614,2931,Biryani House, Chennai,691.64,3,0.9,Cash ,2024-05-28,18,56.58
615,2012, Burger Town,pune,670.1,143,3.1,CARD ,2024-06-17,28,44.91
616,2664,CAFE DELIGHT,CHENNAI,465.52,130,2.9, Card,2024-04-14,36,27.47
617,2081,CAFE DELIGHT,Chennai,999.81,127,3.1,upi ,2024-02-17,37,2.06
618,1633,FOOD EXPRESS,MUMBAI,784.99,21,4.9,cash ,2024-04-03,62,39.44
619,1512, Spice Hub,hyderabad,474.61,121,2.9,CARD ,2024-06-19,44,15.26
