age,salary,experience,city,education,purchased
,74657.0,24.0,Kolkata,Graduate,1
46.0,40760.0,18.0,Kolkata,Graduate,0
,55904.0,2.0,Kolkata,School,1
27.0,65520.0,7.0,Mumbai,,0
43.0,57297.0,28.0,,School,1
51.0,52876.0,23.0,Bangalore,PostGraduate,0
68.0,64079.0,25.0,Mumbai,,0
58.0,,13.0,,School,0
24.0,42555.0,6.0,Bangalore,PostGraduate,0
21.0,58035.0,3.0,Delhi,School,0
,18958.0,16.0,Mumbai,PostGraduate,0
62.0,71249.0,20.0,Chennai,School,0
28.0,54551.0,12.0,Kolkata,PostGraduate,1
46.0,52295.0,11.0,Chennai,Graduate,1
53.0,25542.0,8.0,Kolkata,School,1
42.0,30701.0,6.0,Kolkata,,1
38.0,44021.0,12.0,Chennai,PostGraduate,1
53.0,62111.0,2.0,Bangalore,Graduate,0
,18851.0,7.0,Mumbai,,0
54.0,61825.0,10.0,Kolkata,School,0
26.0,44600.0,4.0,Mumbai,Graduate,1
41.0,46649.0,9.0,,School,1
52.0,,1.0,Mumbai,School,0
66.0,54040.0,1.0,Delhi,PostGraduate,0
52.0,39314.0,21.0,Kolkata,School,0
,59374.0,2.0,Bangalore,PostGraduate,1
53.0,15209.0,5.0,Bangalore,Graduate,1
35.0,43244.0,15.0,Bangalore,Graduate,0
66.0,52305.0,18.0,Delhi,Graduate,0
56.0,44826.0,19.0,Mumbai,School,0
49.0,,14.0,Kolkata,PostGraduate,0
41.0,61370.0,9.0,Bangalore,PostGraduate,0
40.0,31274.0,11.0,Kolkata,School,1
49.0,48987.0,12.0,Kolkata,,1
54.0,52296.0,,Kolkata,Graduate,1
29.0,50297.0,14.0,Delhi,School,1
66.0,67535.0,21.0,Mumbai,PostGraduate,0
30.0,49201.0,6.0,Bangalore,School,0
40.0,56412.0,,Mumbai,PostGraduate,1
42.0,49161.0,12.0,,School,0
52.0,59194.0,0.0,Delhi,Graduate,1
58.0,70902.0,24.0,Chennai,PostGraduate,1
47.0,52063.0,22.0,Delhi,Graduate,0
34.0,61728.0,8.0,Mumbai,PostGraduate,0
66.0,71830.0,0.0,Bangalore,Graduate,0
37.0,70358.0,5.0,Mumbai,School,1
65.0,44221.0,13.0,Mumbai,PostGraduate,1
42.0,65546.0,,Delhi,Graduate,1
39.0,53732.0,3.0,Mumbai,Graduate,0
30.0,66758.0,29.0,Delhi,School,1
36.0,,2.0,,,1
66.0,54135.0,4.0,,PostGraduate,0
53.0,56510.0,13.0,Kolkata,Graduate,0
29.0,,17.0,Chennai,School,1
58.0,,1.0,Bangalore,Graduate,0
36.0,47618.0,22.0,Delhi,PostGraduate,0
29.0,46224.0,15.0,Kolkata,School,1
26.0,76448.0,3.0,Mumbai,PostGraduate,1
24.0,57163.0,3.0,Delhi,School,1
,41400.0,28.0,Bangalore,PostGraduate,1
31.0,45839.0,23.0,Chennai,School,0
48.0,65844.0,10.0,Mumbai,School,0
,38957.0,6.0,Bangalore,,1
36.0,27770.0,15.0,Delhi,School,0
64.0,28873.0,17.0,Bangalore,,1
33.0,24065.0,10.0,Kolkata,PostGraduate,0
22.0,,4.0,Kolkata,Graduate,0
52.0,,2.0,Mumbai,Graduate,0
,70779.0,1.0,Bangalore,School,1
42.0,49307.0,13.0,Mumbai,PostGraduate,1
69.0,44551.0,4.0,Delhi,PostGraduate,1
38.0,28349.0,2.0,Bangalore,PostGraduate,1
,47853.0,2.0,Delhi,School,0
40.0,23940.0,23.0,Delhi,School,1
33.0,44459.0,14.0,Bangalore,School,1
56.0,80967.0,18.0,Delhi,School,1
62.0,59957.0,22.0,Kolkata,,0
59.0,46853.0,23.0,Mumbai,Graduate,1
56.0,60472.0,15.0,Mumbai,School,0
31.0,42177.0,26.0,Mumbai,PostGraduate,1
48.0,37990.0,11.0,Mumbai,Graduate,1
22.0,75562.0,4.0,Kolkata,PostGraduate,1
52.0,32866.0,20.0,Bangalore,Graduate,0
,,2.0,Bangalore,School,1
46.0,54590.0,10.0,Delhi,Graduate,0
60.0,35956.0,6.0,Delhi,School,0
28.0,,5.0,Kolkata,School,1
35.0,45401.0,27.0,Chennai,School,0
64.0,59959.0,13.0,Bangalore,,1
29.0,58790.0,15.0,Delhi,Graduate,0
26.0,,22.0,Kolkata,Graduate,0
27.0,75660.0,9.0,Bangalore,PostGraduate,0
61.0,,,Kolkata,Graduate,1
34.0,,15.0,,Graduate,0
55.0,67624.0,18.0,Kolkata,School,0
24.0,,6.0,Mumbai,School,0
63.0,52611.0,26.0,Chennai,School,0
30.0,38171.0,2.0,Chennai,PostGraduate,0
57.0,81152.0,2.0,Bangalore,Graduate,0
59.0,44979.0,15.0,Kolkata,Graduate,1
26.0,37797.0,3.0,Bangalore,PostGraduate,0
67.0,,10.0,Kolkata,School,0
44.0,35275.0,9.0,Mumbai,School,0
19.0,57892.0,0.0,,School,0
22.0,,17.0,Kolkata,Graduate,0
46.0,45688.0,29.0,Kolkata,School,1
54.0,64517.0,18.0,Chennai,PostGraduate,1
55.0,59355.0,27.0,Delhi,Graduate,1
36.0,50234.0,29.0,Delhi,School,0
25.0,52563.0,10.0,Delhi,School,0
65.0,50184.0,15.0,Mumbai,School,1
62.0,43533.0,21.0,Kolkata,PostGraduate,1
18.0,49962.0,19.0,,PostGraduate,1
39.0,57363.0,,Bangalore,School,0
69.0,48108.0,8.0,Mumbai,PostGraduate,1
34.0,56297.0,6.0,Bangalore,School,1
24.0,37450.0,,Mumbai,School,0
42.0,40942.0,9.0,Bangalore,School,1
62.0,,24.0,Delhi,School,0
21.0,41523.0,10.0,Mumbai,Graduate,0
53.0,69308.0,27.0,Kolkata,PostGraduate,0
23.0,60891.0,,Mumbai,Graduate,0
48.0,33846.0,21.0,Delhi,,0
36.0,56562.0,19.0,Chennai,PostGraduate,0
61.0,44141.0,4.0,Kolkata,School,1
56.0,,21.0,Delhi,,0
44.0,27714.0,16.0,Mumbai,PostGraduate,1
27.0,64579.0,17.0,Delhi,Graduate,1
43.0,29542.0,14.0,Mumbai,Graduate,0
36.0,49221.0,29.0,Mumbai,PostGraduate,1
56.0,35805.0,11.0,Kolkata,Graduate,1
20.0,61638.0,1.0,Mumbai,Graduate,0
62.0,44985.0,6.0,Chennai,PostGraduate,0
30.0,47983.0,2.0,,Graduate,0
67.0,48489.0,11.0,Delhi,Graduate,1
45.0,54539.0,13.0,Mumbai,PostGraduate,1
37.0,50195.0,3.0,Mumbai,Graduate,0
45.0,49351.0,24.0,Kolkata,PostGraduate,1
,42224.0,4.0,Kolkata,PostGraduate,0
58.0,26379.0,18.0,Mumbai,School,0
56.0,33222.0,13.0,Bangalore,Graduate,1
18.0,60777.0,22.0,Mumbai,School,1
20.0,45413.0,20.0,Chennai,School,1
30.0,40040.0,14.0,Delhi,Graduate,1
45.0,28914.0,29.0,Bangalore,PostGraduate,0
66.0,24205.0,6.0,Bangalore,School,1
42.0,,24.0,Bangalore,PostGraduate,0
50.0,63321.0,25.0,Delhi,Graduate,0
55.0,41644.0,0.0,Kolkata,PostGraduate,0
23.0,56007.0,21.0,Bangalore,PostGraduate,0
61.0,40954.0,24.0,Chennai,PostGraduate,0
62.0,59583.0,,Mumbai,School,1
49.0,44724.0,5.0,Bangalore,Graduate,1
62.0,31522.0,11.0,Delhi,Graduate,1
64.0,45966.0,18.0,Delhi,PostGraduate,1
38.0,77510.0,25.0,Chennai,PostGraduate,0
33.0,76848.0,23.0,Bangalore,Graduate,0
38.0,57298.0,28.0,Kolkata,Graduate,1
28.0,47944.0,13.0,Delhi,Graduate,1
54.0,54559.0,,Delhi,,0
53.0,54753.0,6.0,Chennai,PostGraduate,1
52.0,49402.0,19.0,Bangalore,Graduate,1
36.0,56614.0,19.0,Chennai,PostGraduate,0
37.0,53123.0,28.0,Kolkata,School,0
35.0,45260.0,23.0,Delhi,PostGraduate,1
64.0,32071.0,11.0,Mumbai,,0
58.0,43099.0,21.0,Mumbai,School,1
66.0,61993.0,14.0,Mumbai,School,1
31.0,49528.0,6.0,Chennai,Graduate,0
32.0,,4.0,Kolkata,PostGraduate,0
48.0,45755.0,3.0,Mumbai,PostGraduate,1
18.0,34106.0,0.0,Delhi,School,1
20.0,46421.0,,Bangalore,Graduate,1
33.0,34663.0,19.0,Chennai,School,1
40.0,33706.0,,Kolkata,School,0
28.0,68085.0,4.0,Kolkata,Graduate,0
29.0,43699.0,4.0,Mumbai,Graduate,0
27.0,38878.0,26.0,Mumbai,Graduate,1
49.0,74269.0,17.0,Delhi,PostGraduate,1
33.0,62225.0,1.0,Kolkata,PostGraduate,0
25.0,44427.0,24.0,Bangalore,PostGraduate,0
55.0,56415.0,14.0,Kolkata,School,1
29.0,46463.0,,Chennai,Graduate,0
41.0,39610.0,5.0,Chennai,PostGraduate,1
45.0,57120.0,23.0,Kolkata,Graduate,1
25.0,45135.0,29.0,Mumbai,,1
45.0,51132.0,13.0,Mumbai,School,1
53.0,65320.0,5.0,Mumbai,PostGraduate,0
43.0,63668.0,2.0,Mumbai,School,0
,41749.0,18.0,Mumbai,PostGraduate,1
,57290.0,29.0,Delhi,Graduate,1
45.0,33082.0,26.0,Bangalore,Graduate,0
45.0,56756.0,20.0,Kolkata,School,0
54.0,52227.0,18.0,Chennai,School,0
58.0,55685.0,26.0,Chennai,Graduate,1
53.0,45538.0,,Bangalore,School,1
44.0,81261.0,15.0,Kolkata,PostGraduate,1
34.0,36481.0,,,Graduate,0
26.0,64573.0,,Chennai,School,0
50.0,34525.0,19.0,Chennai,Graduate,0
37.0,57565.0,12.0,Delhi,PostGraduate,1
30.0,,8.0,Bangalore,School,1
45.0,50825.0,22.0,Chennai,School,1
,42570.0,7.0,Kolkata,PostGraduate,0
46.0,52117.0,16.0,,PostGraduate,0
30.0,54005.0,22.0,Chennai,School,0
63.0,76849.0,25.0,Mumbai,Graduate,1
52.0,,8.0,Delhi,Graduate,1
,41661.0,24.0,Kolkata,PostGraduate,0
35.0,54271.0,11.0,Delhi,PostGraduate,0
68.0,46159.0,27.0,Bangalore,,1
22.0,48499.0,4.0,Chennai,School,1
64.0,66055.0,16.0,Chennai,Graduate,0
42.0,7696.0,12.0,Mumbai,Graduate,0
19.0,41031.0,15.0,Chennai,School,1
27.0,23864.0,21.0,Mumbai,School,1
47.0,32063.0,,Chennai,School,1
67.0,86069.0,22.0,,School,0
62.0,58973.0,7.0,Bangalore,Graduate,1
22.0,64273.0,5.0,Kolkata,Graduate,1
50.0,48792.0,,Delhi,School,1
18.0,61381.0,25.0,Bangalore,Graduate,0
35.0,23502.0,10.0,Bangalore,Graduate,1
49.0,65574.0,25.0,Kolkata,Graduate,1
64.0,37702.0,8.0,Kolkata,PostGraduate,0
66.0,42030.0,14.0,Chennai,Graduate,0
28.0,57577.0,13.0,Bangalore,School,1
38.0,,28.0,Mumbai,PostGraduate,1
43.0,,6.0,Delhi,PostGraduate,0
42.0,29554.0,24.0,Mumbai,Graduate,0
39.0,51497.0,1.0,Mumbai,Graduate,0
44.0,64408.0,15.0,Chennai,School,1
,42013.0,5.0,,School,0
30.0,69724.0,8.0,Bangalore,,1
,36910.0,23.0,Mumbai,,0
51.0,50098.0,9.0,Mumbai,School,1
58.0,73030.0,20.0,Chennai,PostGraduate,0
,,25.0,Bangalore,School,0
18.0,65810.0,10.0,Bangalore,,1
38.0,79620.0,17.0,Delhi,Graduate,1
65.0,52566.0,6.0,Kolkata,School,1
23.0,,7.0,Chennai,Graduate,0
45.0,38409.0,7.0,Chennai,Graduate,0
34.0,69569.0,26.0,,PostGraduate,1
22.0,69150.0,,Kolkata,School,1
48.0,71740.0,1.0,Mumbai,School,1
22.0,49507.0,,Chennai,PostGraduate,0
55.0,65567.0,3.0,Kolkata,PostGraduate,0
20.0,49267.0,23.0,Chennai,Graduate,0
40.0,36754.0,3.0,Delhi,Graduate,1
54.0,66863.0,25.0,Chennai,PostGraduate,0
54.0,74508.0,,Bangalore,PostGraduate,0
27.0,34691.0,,Delhi,School,1
27.0,34409.0,29.0,Delhi,School,1
36.0,,24.0,,Graduate,1
34.0,64342.0,24.0,Kolkata,Graduate,1
38.0,32993.0,26.0,Kolkata,,1
31.0,53405.0,19.0,Bangalore,PostGraduate,1
26.0,41144.0,15.0,Kolkata,School,0
63.0,60512.0,18.0,Delhi,School,1
18.0,38032.0,3.0,Kolkata,Graduate,0
68.0,61577.0,,Kolkata,PostGraduate,1
62.0,47627.0,,Kolkata,,0
30.0,35943.0,14.0,Bangalore,Graduate,0
21.0,50955.0,19.0,Delhi,Graduate,1
18.0,20930.0,,Mumbai,PostGraduate,1
66.0,41614.0,8.0,Delhi,PostGraduate,0
,55061.0,28.0,Mumbai,School,0
49.0,23424.0,0.0,Chennai,PostGraduate,1
51.0,,8.0,Kolkata,School,1
45.0,14909.0,7.0,Delhi,School,0
48.0,69907.0,18.0,Chennai,School,0
25.0,48849.0,7.0,Kolkata,PostGraduate,1
56.0,42013.0,3.0,Chennai,Graduate,1
43.0,64177.0,1.0,Mumbai,Graduate,0
51.0,43933.0,,,School,0
20.0,54027.0,1.0,Chennai,School,1
67.0,,22.0,Mumbai,PostGraduate,1
29.0,,0.0,Chennai,PostGraduate,1
18.0,54412.0,3.0,Kolkata,Graduate,0
61.0,61599.0,23.0,Kolkata,,0
22.0,47226.0,22.0,Chennai,School,1
47.0,43092.0,28.0,,PostGraduate,0
47.0,44862.0,22.0,Chennai,Graduate,1
34.0,15531.0,14.0,Kolkata,Graduate,1
65.0,54246.0,22.0,,Graduate,0
64.0,31863.0,9.0,Chennai,PostGraduate,0
40.0,59446.0,26.0,Kolkata,Graduate,0
32.0,48644.0,26.0,Chennai,Graduate,0
54.0,51577.0,6.0,Delhi,,1
,60505.0,26.0,Chennai,School,0
31.0,36102.0,22.0,Bangalore,School,1
,55539.0,,Mumbai,PostGraduate,1
28.0,54014.0,,Kolkata,School,0
68.0,47228.0,,Mumbai,PostGraduate,1
56.0,36077.0,20.0,Mumbai,Graduate,1
55.0,58929.0,12.0,Kolkata,School,0
51.0,60552.0,22.0,Mumbai,PostGraduate,1
55.0,51704.0,19.0,,School,1
67.0,33945.0,,Bangalore,,1
51.0,42088.0,23.0,Kolkata,Graduate,1
35.0,49095.0,6.0,Chennai,School,0
47.0,60327.0,21.0,Kolkata,School,0
32.0,26248.0,11.0,Kolkata,Graduate,1
44.0,41543.0,5.0,,,1
68.0,43960.0,20.0,Bangalore,School,1
51.0,48752.0,17.0,Bangalore,School,0
69.0,30480.0,5.0,,PostGraduate,0
55.0,46737.0,7.0,Delhi,Graduate,0
,45343.0,17.0,Kolkata,PostGraduate,0
41.0,34436.0,21.0,Bangalore,PostGraduate,0
32.0,48230.0,1.0,Chennai,PostGraduate,0
47.0,41882.0,7.0,Delhi,Graduate,0
59.0,57434.0,13.0,Kolkata,PostGraduate,1
68.0,36720.0,19.0,Chennai,PostGraduate,1
34.0,51348.0,27.0,Chennai,PostGraduate,0
22.0,37874.0,9.0,Chennai,Graduate,1
46.0,41004.0,23.0,Bangalore,PostGraduate,1
,54459.0,12.0,Mumbai,School,1
27.0,53521.0,5.0,Kolkata,Graduate,1
34.0,43745.0,7.0,,Graduate,1
27.0,45959.0,25.0,Delhi,School,0
34.0,28196.0,29.0,Bangalore,Graduate,0
37.0,71041.0,9.0,Delhi,School,1
41.0,60312.0,8.0,Bangalore,School,1
22.0,59772.0,27.0,Kolkata,PostGraduate,0
51.0,26075.0,6.0,Bangalore,School,1
23.0,41068.0,0.0,Mumbai,PostGraduate,1
19.0,44982.0,,Chennai,PostGraduate,0
30.0,21034.0,10.0,Bangalore,,0
60.0,63349.0,16.0,Kolkata,Graduate,0
60.0,71808.0,12.0,Chennai,School,0
65.0,80929.0,1.0,Kolkata,School,1
28.0,34312.0,10.0,Mumbai,Graduate,1
68.0,51760.0,14.0,Kolkata,,1
64.0,69842.0,15.0,Mumbai,,0
40.0,46196.0,28.0,Chennai,School,1
33.0,41495.0,15.0,Chennai,School,1
48.0,22010.0,26.0,,School,1
28.0,66989.0,14.0,Kolkata,,0
33.0,49711.0,26.0,Chennai,PostGraduate,0
25.0,39060.0,2.0,Delhi,School,1
21.0,54258.0,5.0,Kolkata,PostGraduate,1
57.0,,24.0,,School,1
21.0,52524.0,14.0,Mumbai,Graduate,0
42.0,46744.0,7.0,Bangalore,PostGraduate,1
20.0,74335.0,12.0,Chennai,School,0
49.0,47995.0,18.0,Mumbai,School,1
20.0,74290.0,14.0,Kolkata,,0
44.0,58462.0,26.0,Chennai,Graduate,1
46.0,55268.0,,Chennai,Graduate,0
49.0,48301.0,13.0,Bangalore,Graduate,0
,64609.0,13.0,Bangalore,School,0
68.0,51695.0,13.0,,Graduate,1
36.0,36018.0,22.0,Kolkata,School,1
38.0,35518.0,8.0,Kolkata,PostGraduate,0
22.0,56337.0,27.0,Bangalore,Graduate,1
35.0,36389.0,23.0,Delhi,Graduate,1
45.0,49067.0,4.0,Kolkata,PostGraduate,1
59.0,65858.0,1.0,Chennai,Graduate,1
39.0,54560.0,11.0,Bangalore,,1
38.0,39168.0,27.0,,School,1
23.0,71150.0,13.0,Mumbai,School,1
18.0,58218.0,12.0,Kolkata,School,0
22.0,65267.0,15.0,Delhi,PostGraduate,1
58.0,15987.0,20.0,Delhi,Graduate,0
29.0,54963.0,21.0,Mumbai,School,1
43.0,62632.0,22.0,Delhi,PostGraduate,1
63.0,75504.0,11.0,Mumbai,School,0
51.0,28043.0,8.0,Chennai,School,0
66.0,68092.0,21.0,Chennai,Graduate,1
31.0,74666.0,20.0,Delhi,PostGraduate,1
43.0,19741.0,22.0,Kolkata,,1
62.0,57179.0,,Kolkata,School,1
44.0,,24.0,Kolkata,,0
26.0,45095.0,20.0,Bangalore,PostGraduate,0
,42649.0,14.0,Chennai,School,0
64.0,60018.0,10.0,Bangalore,School,1
39.0,40775.0,29.0,Bangalore,School,0
64.0,46741.0,12.0,,,1
47.0,62187.0,28.0,Bangalore,School,1
60.0,76311.0,29.0,Kolkata,School,0
65.0,,24.0,Kolkata,PostGraduate,0
34.0,52002.0,29.0,Delhi,Graduate,1
43.0,42254.0,2.0,Chennai,School,0
53.0,34841.0,23.0,Kolkata,School,1
18.0,66644.0,22.0,,Graduate,1
25.0,47698.0,3.0,Delhi,PostGraduate,1
66.0,67261.0,,Kolkata,School,1
52.0,45057.0,21.0,Delhi,PostGraduate,0
69.0,40261.0,3.0,Mumbai,PostGraduate,1
,56312.0,2.0,Kolkata,PostGraduate,1
64.0,48852.0,13.0,Chennai,Graduate,0
39.0,31917.0,21.0,Delhi,PostGraduate,1
31.0,77261.0,14.0,,PostGraduate,1
43.0,40595.0,22.0,Delhi,Graduate,1
45.0,63914.0,7.0,Chennai,,1
,62628.0,17.0,Bangalore,PostGraduate,1
31.0,,23.0,Bangalore,Graduate,1
41.0,34964.0,16.0,Bangalore,Graduate,0
19.0,45477.0,9.0,,PostGraduate,1
62.0,37015.0,,Mumbai,Graduate,1
43.0,75897.0,23.0,Chennai,School,0
31.0,46997.0,16.0,Kolkata,Graduate,0
68.0,63346.0,0.0,Mumbai,Graduate,0
24.0,57705.0,6.0,,School,0
20.0,53960.0,5.0,Mumbai,Graduate,0
64.0,50605.0,3.0,,Graduate,0
40.0,68557.0,17.0,Bangalore,Graduate,1
63.0,37624.0,8.0,Bangalore,Graduate,0
60.0,75895.0,1.0,Delhi,School,0
,30692.0,10.0,Mumbai,School,1
62.0,61723.0,29.0,Bangalore,PostGraduate,0
35.0,28923.0,19.0,Kolkata,Graduate,0
,45264.0,18.0,Chennai,PostGraduate,0
52.0,51400.0,17.0,Bangalore,School,1
68.0,42700.0,22.0,Chennai,Graduate,1
32.0,47275.0,20.0,Kolkata,PostGraduate,1
42.0,29195.0,25.0,Mumbai,Graduate,0
54.0,35188.0,8.0,Chennai,School,1
45.0,57474.0,3.0,Chennai,School,1
27.0,50445.0,,Kolkata,Graduate,1
56.0,39642.0,1.0,Mumbai,Graduate,0
34.0,,11.0,Bangalore,PostGraduate,1
,31701.0,5.0,Bangalore,School,1
39.0,44576.0,0.0,Mumbai,PostGraduate,0
43.0,42415.0,14.0,Mumbai,PostGraduate,1
61.0,59226.0,17.0,Kolkata,Graduate,0
42.0,50722.0,22.0,Bangalore,PostGraduate,0
34.0,48378.0,26.0,Bangalore,Graduate,1
,22337.0,6.0,Delhi,PostGraduate,1
37.0,62976.0,13.0,,,1
42.0,46733.0,13.0,Delhi,School,0
21.0,51735.0,20.0,Kolkata,PostGraduate,1
27.0,38772.0,21.0,Delhi,School,0
20.0,36413.0,19.0,Mumbai,PostGraduate,1
58.0,72489.0,1.0,Chennai,Graduate,0
62.0,23401.0,29.0,Chennai,Graduate,1
35.0,34187.0,11.0,Kolkata,School,0
64.0,72207.0,28.0,Kolkata,Graduate,0
53.0,59611.0,6.0,Chennai,Graduate,1
64.0,45118.0,29.0,Kolkata,PostGraduate,1
39.0,68699.0,10.0,Chennai,PostGraduate,0
51.0,56703.0,29.0,Chennai,School,1
64.0,53490.0,13.0,Bangalore,Graduate,0
25.0,53383.0,13.0,Mumbai,School,1
57.0,56979.0,25.0,Chennai,PostGraduate,0
66.0,57585.0,4.0,Delhi,PostGraduate,1
61.0,82940.0,24.0,Chennai,Graduate,0
36.0,,22.0,Bangalore,Graduate,0
59.0,47539.0,29.0,Chennai,Graduate,1
58.0,31447.0,1.0,Chennai,School,0
54.0,49222.0,13.0,Bangalore,School,0
23.0,77943.0,,Mumbai,PostGraduate,1
69.0,,18.0,Kolkata,PostGraduate,1
43.0,209225.0,10.0,Bangalore,Graduate,1
51.0,50451.0,29.0,Kolkata,PostGraduate,0
,30553.0,7.0,Kolkata,School,0
23.0,35463.0,21.0,Delhi,,0
54.0,52242.0,29.0,Chennai,Graduate,0
50.0,42583.0,17.0,Kolkata,School,1
39.0,34331.0,22.0,Kolkata,PostGraduate,0
38.0,57348.0,27.0,Kolkata,PostGraduate,0
23.0,,23.0,Delhi,PostGraduate,0
23.0,26487.0,,Bangalore,PostGraduate,0
65.0,18873.0,11.0,,,0
,207250.0,19.0,Mumbai,Graduate,0
47.0,26176.0,13.0,Delhi,PostGraduate,1
28.0,21966.0,15.0,Mumbai,School,0
47.0,66935.0,7.0,Bangalore,Graduate,0
48.0,48534.0,12.0,Mumbai,Graduate,1
41.0,46018.0,,Chennai,,1
26.0,47174.0,13.0,Mumbai,School,1
20.0,32933.0,19.0,Mumbai,PostGraduate,1
68.0,56165.0,2.0,Mumbai,Graduate,0
48.0,48039.0,7.0,Delhi,PostGraduate,0
57.0,38639.0,1.0,Bangalore,PostGraduate,1
54.0,40886.0,3.0,Chennai,PostGraduate,1
53.0,31588.0,22.0,Bangalore,PostGraduate,1
41.0,43906.0,16.0,Mumbai,PostGraduate,1
,46406.0,1.0,Mumbai,PostGraduate,0
23.0,,27.0,Mumbai,PostGraduate,1
19.0,50827.0,4.0,Kolkata,Graduate,1
37.0,,24.0,Bangalore,,0
45.0,53462.0,0.0,Chennai,School,0
28.0,64146.0,18.0,Mumbai,PostGraduate,0
21.0,58895.0,21.0,Chennai,Graduate,0
32.0,,6.0,Delhi,Graduate,1
23.0,37284.0,21.0,Kolkata,School,0
66.0,42371.0,27.0,Bangalore,Graduate,1
47.0,59804.0,11.0,Bangalore,Graduate,0
55.0,,22.0,Chennai,Graduate,0
68.0,39821.0,23.0,Mumbai,Graduate,1
19.0,59174.0,25.0,Kolkata,Graduate,0
32.0,35847.0,13.0,Chennai,,1
28.0,57216.0,26.0,Delhi,PostGraduate,0
25.0,49606.0,21.0,Chennai,PostGraduate,0
43.0,29233.0,,Mumbai,PostGraduate,1
68.0,43489.0,12.0,,,1
62.0,82734.0,13.0,Bangalore,Graduate,0
61.0,53042.0,3.0,Mumbai,School,0
22.0,84507.0,,Chennai,PostGraduate,1
23.0,28341.0,11.0,Chennai,Graduate,0
43.0,61261.0,29.0,Chennai,School,0
21.0,11985.0,27.0,,School,0
36.0,49996.0,20.0,Bangalore,Graduate,0
37.0,59468.0,,Chennai,PostGraduate,1
50.0,62568.0,,Kolkata,PostGraduate,0
37.0,38011.0,28.0,,,1
66.0,65586.0,1.0,Kolkata,PostGraduate,0
,41994.0,15.0,Delhi,PostGraduate,0
64.0,47539.0,20.0,Chennai,School,1
18.0,43500.0,13.0,Mumbai,School,0
43.0,32954.0,28.0,Bangalore,School,0
31.0,,5.0,Kolkata,School,1
55.0,50720.0,12.0,Bangalore,Graduate,0
54.0,66310.0,28.0,Bangalore,Graduate,0
28.0,65671.0,2.0,Bangalore,PostGraduate,1
53.0,,29.0,Delhi,PostGraduate,0
,68242.0,13.0,Mumbai,PostGraduate,0
60.0,57551.0,1.0,Chennai,School,1
20.0,,,Kolkata,PostGraduate,0
,56733.0,9.0,Mumbai,School,1
,34655.0,14.0,Bangalore,Graduate,1
,74097.0,25.0,Delhi,Graduate,0
,62207.0,9.0,Bangalore,,1
22.0,48933.0,,Delhi,Graduate,0
40.0,68972.0,23.0,Bangalore,,1
27.0,,17.0,Mumbai,PostGraduate,0
61.0,38760.0,2.0,Kolkata,Graduate,0
,46214.0,27.0,Kolkata,PostGraduate,0
30.0,83535.0,17.0,Delhi,Graduate,1
57.0,33943.0,11.0,Bangalore,PostGraduate,1
19.0,24390.0,0.0,Chennai,Graduate,0
37.0,28334.0,15.0,Chennai,PostGraduate,1
18.0,63593.0,16.0,Bangalore,PostGraduate,1
54.0,41087.0,9.0,Kolkata,School,0
26.0,47614.0,2.0,Kolkata,School,0
34.0,61442.0,0.0,,PostGraduate,1
26.0,47629.0,23.0,Bangalore,School,1
28.0,53062.0,0.0,Bangalore,Graduate,0
32.0,58028.0,,Kolkata,Graduate,0
41.0,43540.0,28.0,Bangalore,,0
55.0,47505.0,9.0,Kolkata,School,0
,53629.0,13.0,Bangalore,,1
47.0,63023.0,8.0,Bangalore,PostGraduate,0
48.0,38114.0,2.0,Mumbai,PostGraduate,1
66.0,4691.0,15.0,,PostGraduate,1
22.0,60194.0,8.0,Mumbai,School,1
61.0,,,Bangalore,Graduate,1
67.0,53001.0,16.0,Chennai,School,0
31.0,54024.0,5.0,Bangalore,,1
28.0,41535.0,6.0,Chennai,Graduate,0
26.0,57503.0,19.0,Bangalore,,1
51.0,62798.0,29.0,Mumbai,School,0
29.0,50847.0,12.0,,,1
52.0,87369.0,10.0,,,0
52.0,26544.0,12.0,,PostGraduate,0
18.0,52444.0,3.0,Delhi,Graduate,0
57.0,32385.0,,Chennai,School,1
39.0,63198.0,28.0,Chennai,PostGraduate,0
46.0,26278.0,19.0,Kolkata,School,0
25.0,,28.0,Mumbai,School,0
28.0,40502.0,22.0,,PostGraduate,1
58.0,53987.0,21.0,Delhi,PostGraduate,0
54.0,41068.0,3.0,Chennai,School,0
31.0,41218.0,,Bangalore,PostGraduate,0
47.0,47287.0,8.0,Bangalore,School,0
52.0,46366.0,20.0,Mumbai,PostGraduate,0
38.0,72312.0,14.0,Chennai,,0
54.0,60289.0,7.0,Delhi,PostGraduate,0
22.0,45131.0,10.0,Kolkata,Graduate,0
36.0,81455.0,12.0,Delhi,School,1
31.0,57375.0,19.0,Bangalore,PostGraduate,1
43.0,35466.0,9.0,,Graduate,0
21.0,53848.0,24.0,Delhi,PostGraduate,1
42.0,58033.0,22.0,Kolkata,,0
62.0,39686.0,,Mumbai,Graduate,1
59.0,34212.0,23.0,Chennai,School,1
42.0,51297.0,11.0,Delhi,PostGraduate,1
35.0,44597.0,10.0,Bangalore,School,0
57.0,,16.0,Bangalore,School,0
25.0,61117.0,5.0,Chennai,Graduate,1
56.0,40388.0,0.0,Mumbai,School,1
57.0,56389.0,26.0,Chennai,Graduate,1
31.0,,26.0,Kolkata,School,0
,29093.0,22.0,Delhi,School,0
,34658.0,,Mumbai,PostGraduate,0
