customer_id,age,monthly_income,spending_score,city_tier,owns_car,online_purchase_per_month
593,41.0,48782.0,49.0,Tier2,0,5
594,39.0,62530.0,73.0,Tier1,0,6
595,47.0,55041.0,60.0,Tier3,1,6
596,29.0,57502.0,39.0,Tier3,0,4
597,32.0,57493.0,83.0,Tier1,1,4
598,23.0,63267.0,94.0,Tier2,1,2
599,30.0,54322.0,55.0,Tier2,0,7
600,40.0,55383.0,62.0,Tier1,1,7
601,44.0,67832.0,30.0,Tier2,0,4
602,24.0,40024.0,52.0,Tier1,1,4
603,45.0,37164.0,70.0,Tier1,1,5
604,51.0,32211.0,67.0,Tier1,1,6
605,40.0,52744.0,50.0,Tier2,1,4
606,58.0,22194.0,55.0,Tier2,1,5
607,26.0,56932.0,51.0,Tier3,1,6
608,,48362.0,54.0,Tier2,0,5
609,14.0,67020.0,68.0,Tier1,1,4
610,53.0,39921.0,21.0,Tier1,1,9
611,43.0,46950.0,59.0,Tier3,1,5
612,34.0,66833.0,67.0,Tier2,1,8
613,38.0,,49.0,Tier2,0,7
614,21.0,39798.0,50.0,Tier1,0,6
615,64.0,52727.0,51.0,Tier2,1,5
616,37.0,54416.0,50.0,Tier1,1,12
617,36.0,,60.0,Tier1,0,6
618,44.0,46061.0,63.0,Tier3,0,3
619,41.0,69221.0,18.0,Tier2,0,4
620,38.0,21654.0,73.0,Tier1,1,11
621,26.0,43683.0,54.0,Tier3,1,2
622,41.0,56719.0,99.0,Tier2,0,4
623,,56858.0,36.0,Tier1,0,4
624,51.0,70291.0,43.0,Tier3,1,7
625,54.0,67973.0,56.0,Tier1,1,6
626,29.0,45717.0,68.0,Tier3,0,4
627,23.0,69498.0,21.0,Tier3,1,10
628,33.0,39289.0,43.0,Tier1,0,1
629,36.0,63963.0,72.0,Tier2,1,3
630,48.0,77158.0,41.0,Tier1,1,6
631,15.0,68224.0,87.0,Tier1,1,5
632,53.0,51587.0,,Tier2,1,6
633,33.0,45023.0,42.0,Tier1,0,6
634,,27071.0,72.0,Tier1,1,2
635,23.0,54658.0,92.0,Tier2,1,8
636,15.0,33272.0,68.0,Tier2,0,8
637,45.0,38103.0,85.0,Tier2,0,0
638,36.0,32139.0,94.0,Tier3,0,6
639,20.0,43094.0,42.0,Tier2,1,2
640,,,79.0,Tier3,1,5
641,31.0,54104.0,30.0,Tier1,0,4
642,55.0,40992.0,68.0,Tier2,0,5
643,32.0,66039.0,59.0,Tier1,0,3
644,17.0,46877.0,85.0,Tier3,0,3
645,32.0,38184.0,83.0,Tier2,0,5
646,32.0,53394.0,71.0,Tier3,1,8
647,3.0,79453.0,66.0,Tier3,1,5
648,34.0,275135.0,70.0,Tier2,0,1
649,32.0,44557.0,61.0,Tier2,1,2
650,43.0,27088.0,59.0,Tier2,0,3
651,57.0,46709.0,89.0,Tier2,0,4
652,49.0,53524.0,91.0,Tier1,1,7
653,,44186.0,57.0,Tier3,0,4
654,22.0,25019.0,65.0,Tier3,0,4
655,66.0,37242.0,62.0,Tier3,1,6
656,36.0,71818.0,28.0,Tier2,0,7
657,35.0,71510.0,53.0,Tier1,0,6
658,35.0,36700.0,92.0,Tier2,0,6
659,,60091.0,45.0,Tier1,0,8
660,33.0,32321.0,102.0,Tier3,0,3
661,28.0,71065.0,83.0,Tier3,1,7
662,28.0,53679.0,68.0,Tier1,1,5
663,35.0,64245.0,,Tier2,1,4
664,28.0,24274.0,42.0,Tier2,1,4
665,26.0,60165.0,55.0,Tier2,1,1
666,36.0,,89.0,Tier2,0,4
667,32.0,62779.0,,Tier1,1,6
668,53.0,63723.0,81.0,Tier1,0,9
669,3.0,50987.0,32.0,Tier3,0,5
670,,40988.0,36.0,Tier1,1,2
671,50.0,61695.0,98.0,Tier3,1,4
672,10.0,49098.0,60.0,Tier2,0,5
673,31.0,36908.0,49.0,Tier3,0,7
674,31.0,36198.0,87.0,Tier3,0,3
675,18.0,27843.0,85.0,Tier2,1,2
676,26.0,42346.0,78.0,Tier2,1,6
677,22.0,66540.0,49.0,Tier2,1,4
678,56.0,52667.0,54.0,Tier1,1,6
679,46.0,42053.0,66.0,Tier1,0,7
680,50.0,62073.0,74.0,Tier2,0,5
681,44.0,37513.0,50.0,Tier3,1,8
682,21.0,51430.0,63.0,Tier1,0,1
683,29.0,,65.0,Tier2,0,2
684,41.0,61687.0,86.0,Tier2,1,6
685,20.0,,75.0,Tier3,1,2
686,44.0,37247.0,30.0,Tier1,0,5
687,32.0,25426.0,56.0,Tier1,1,7
688,,46106.0,41.0,Tier3,0,5
689,44.0,68171.0,71.0,Tier1,0,2
690,40.0,42418.0,78.0,Tier2,0,7
691,31.0,42340.0,62.0,Tier2,1,4
692,49.0,63076.0,55.0,Tier1,0,6
693,22.0,66028.0,61.0,Tier2,1,4
694,42.0,48671.0,64.0,Tier3,0,8
695,42.0,60271.0,47.0,Tier1,0,4
696,31.0,33846.0,36.0,Tier1,0,6
697,39.0,,19.0,Tier2,0,2
698,20.0,82231.0,85.0,Tier2,0,8
699,46.0,57818.0,70.0,Tier2,0,5
700,33.0,18735.0,67.0,Tier3,1,5
701,29.0,41627.0,,Tier3,1,5
702,48.0,59192.0,35.0,Tier1,0,3
703,27.0,43678.0,25.0,Tier1,1,5
704,,69083.0,68.0,Tier1,0,7
705,16.0,58822.0,66.0,Tier3,1,4
706,42.0,39403.0,25.0,Tier1,1,3
707,20.0,50484.0,67.0,Tier2,0,8
708,56.0,36593.0,52.0,Tier3,1,2
709,10.0,,44.0,Tier2,1,4
710,55.0,,53.0,Tier1,0,7
711,38.0,67621.0,11.0,Tier2,1,6
712,34.0,81740.0,48.0,Tier2,0,6
713,28.0,28532.0,46.0,Tier2,0,4
714,40.0,21152.0,71.0,Tier2,1,3
715,35.0,46322.0,,Tier1,1,4
716,48.0,27224.0,73.0,Tier1,0,5
717,36.0,50693.0,9.0,Tier2,1,2
718,37.0,61234.0,43.0,Tier3,1,5
719,31.0,72412.0,71.0,Tier1,1,9
720,34.0,53021.0,54.0,Tier1,0,6
721,39.0,235515.0,77.0,Tier2,1,2
722,14.0,20324.0,24.0,Tier2,1,5
723,19.0,50393.0,75.0,Tier1,1,1
724,44.0,51069.0,47.0,Tier2,0,6
725,37.0,59584.0,45.0,Tier3,0,6
726,33.0,39373.0,80.0,Tier2,0,4
727,35.0,43474.0,83.0,Tier2,0,8
728,39.0,27830.0,81.0,Tier3,1,6
729,,15631.0,101.0,Tier1,1,6
730,26.0,33373.0,85.0,Tier2,0,5
731,37.0,26445.0,44.0,Tier2,1,4
732,23.0,55051.0,63.0,Tier2,1,4
733,40.0,211140.0,53.0,Tier3,1,4
734,15.0,41926.0,101.0,Tier1,0,7
735,47.0,35234.0,,Tier1,0,2
736,41.0,1512.0,56.0,Tier3,0,7
737,38.0,72625.0,78.0,Tier1,0,8
738,47.0,34996.0,35.0,Tier1,0,4
739,55.0,,65.0,Tier2,1,2
740,47.0,28177.0,41.0,Tier3,0,10
741,13.0,64579.0,26.0,Tier2,0,5
742,20.0,52151.0,76.0,Tier2,1,3
743,28.0,37605.0,78.0,Tier2,1,3
744,35.0,44117.0,69.0,Tier3,1,5
745,41.0,75173.0,56.0,Tier3,0,2
746,26.0,48905.0,35.0,Tier1,1,4
747,37.0,47274.0,37.0,Tier3,0,2
748,26.0,35879.0,41.0,Tier3,1,4
749,28.0,21581.0,55.0,Tier2,0,4
750,18.0,47599.0,82.0,Tier2,0,6
751,24.0,54882.0,81.0,Tier2,1,6
752,,66494.0,27.0,Tier2,0,5
753,23.0,16273.0,46.0,Tier2,0,3
754,48.0,33124.0,46.0,Tier1,0,14
755,24.0,41289.0,9.0,Tier1,0,6
756,67.0,49948.0,71.0,Tier1,0,6
757,41.0,47824.0,55.0,Tier3,1,4
758,37.0,48175.0,58.0,Tier2,0,6
759,,56121.0,87.0,Tier2,0,6
760,43.0,36451.0,62.0,Tier3,1,6
761,28.0,64012.0,51.0,Tier2,1,11
762,36.0,56502.0,71.0,Tier3,1,4
763,66.0,45203.0,81.0,Tier1,0,6
764,34.0,74014.0,66.0,Tier2,0,3
765,49.0,73346.0,74.0,Tier2,0,1
766,27.0,63993.0,57.0,Tier1,1,11
767,35.0,4722.0,58.0,Tier1,0,6
768,56.0,73684.0,62.0,Tier2,1,4
769,27.0,61921.0,45.0,Tier3,1,2
770,57.0,80096.0,49.0,Tier2,1,5
771,43.0,68562.0,88.0,Tier2,0,6
772,28.0,73675.0,100.0,Tier2,0,7
773,43.0,63180.0,92.0,Tier1,0,10
774,47.0,70230.0,34.0,Tier3,1,3
775,42.0,79912.0,32.0,Tier1,0,6
776,16.0,53248.0,36.0,Tier2,1,5
777,26.0,26417.0,63.0,Tier1,0,5
778,32.0,45388.0,4.0,Tier2,0,4
779,34.0,55849.0,48.0,Tier3,0,7
780,42.0,51123.0,88.0,Tier3,1,8
781,37.0,,80.0,Tier1,0,5
782,,25534.0,50.0,Tier1,1,4
783,40.0,38883.0,51.0,Tier1,1,3
784,42.0,62116.0,71.0,Tier1,1,3
785,42.0,73705.0,79.0,Tier2,1,3
786,48.0,63749.0,49.0,Tier2,1,7
787,45.0,65861.0,55.0,Tier3,1,2
788,41.0,48788.0,49.0,Tier2,0,6
789,34.0,23869.0,33.0,Tier1,1,3
790,15.0,43172.0,56.0,Tier3,0,9
791,40.0,,54.0,Tier3,0,8
792,37.0,42544.0,35.0,Tier2,1,4
793,38.0,50820.0,,Tier3,0,5
794,20.0,56621.0,70.0,Tier3,0,4
795,22.0,62795.0,74.0,Tier2,0,3
796,48.0,45828.0,45.0,Tier3,1,3
797,35.0,21444.0,20.0,Tier2,0,4
798,43.0,42757.0,,Tier2,0,11
799,35.0,,47.0,Tier1,1,6
800,35.0,68342.0,42.0,Tier3,0,3
801,46.0,41483.0,35.0,Tier1,1,11
802,29.0,57688.0,54.0,Tier2,1,6
803,36.0,54351.0,92.0,Tier2,0,5
804,29.0,50659.0,,Tier2,1,4
805,30.0,63958.0,38.0,Tier2,1,5
806,31.0,40087.0,73.0,Tier2,1,1
807,38.0,41372.0,63.0,Tier1,0,7
808,29.0,49821.0,18.0,Tier3,1,2
809,50.0,40398.0,,Tier2,0,8
810,24.0,57620.0,103.0,Tier3,0,4
811,33.0,,8.0,Tier1,1,9
812,30.0,53395.0,35.0,Tier2,0,3
813,52.0,48497.0,3.0,Tier2,1,3
814,37.0,53224.0,58.0,Tier1,0,3
815,47.0,43104.0,80.0,Tier3,1,4
816,17.0,44914.0,62.0,Tier1,0,3
817,38.0,51440.0,88.0,Tier2,0,6
818,46.0,53031.0,77.0,Tier2,0,7
819,36.0,49937.0,94.0,Tier2,0,5
820,,75580.0,,Tier2,0,5
821,29.0,35139.0,52.0,Tier1,0,6
822,52.0,49037.0,61.0,Tier2,1,4
823,63.0,26396.0,43.0,Tier1,0,2
824,31.0,55581.0,55.0,Tier2,0,4
825,30.0,33271.0,61.0,Tier1,0,8
826,52.0,45825.0,58.0,Tier2,1,5
827,54.0,44419.0,87.0,Tier2,1,8
828,29.0,54213.0,53.0,Tier3,1,4
829,30.0,41708.0,41.0,Tier2,0,5
830,32.0,41070.0,43.0,Tier1,0,4
831,19.0,71538.0,73.0,Tier2,0,8
832,24.0,,32.0,Tier2,1,2
833,23.0,41584.0,56.0,Tier1,0,3
834,26.0,46237.0,87.0,Tier2,1,3
835,35.0,74680.0,66.0,Tier2,0,5
836,38.0,46473.0,59.0,Tier1,0,4
837,54.0,39661.0,59.0,Tier1,0,5
838,23.0,39725.0,39.0,Tier1,0,9
839,47.0,41763.0,43.0,Tier1,0,6
840,32.0,41083.0,56.0,Tier1,0,3
841,34.0,30805.0,65.0,Tier2,0,4
842,43.0,33137.0,79.0,Tier1,1,5
843,22.0,37560.0,62.0,Tier1,0,5
844,40.0,58874.0,87.0,Tier1,0,9
845,,44281.0,92.0,Tier2,0,8
846,41.0,46893.0,76.0,Tier3,0,7
847,38.0,69051.0,84.0,Tier2,0,5
848,64.0,69425.0,40.0,Tier2,0,3
849,27.0,45768.0,37.0,Tier2,0,3
850,29.0,40537.0,70.0,Tier1,0,9
851,28.0,,33.0,Tier1,1,7
852,28.0,60392.0,54.0,Tier1,1,7
853,27.0,46929.0,75.0,Tier1,0,5
854,49.0,44203.0,88.0,Tier1,0,5
855,52.0,37795.0,55.0,Tier2,0,6
856,28.0,38455.0,47.0,Tier1,0,5
857,25.0,54801.0,66.0,Tier3,0,3
858,41.0,30268.0,39.0,Tier3,0,4
859,,,57.0,Tier3,1,4
860,43.0,41992.0,60.0,Tier1,0,5
861,37.0,47755.0,59.0,Tier3,1,6
862,17.0,29945.0,62.0,Tier3,1,1
863,54.0,49815.0,43.0,Tier3,1,5
864,57.0,45075.0,45.0,Tier2,1,7
865,28.0,49249.0,45.0,Tier3,0,4
866,30.0,72076.0,28.0,Tier1,0,8
867,38.0,52665.0,67.0,Tier1,1,4
868,39.0,38080.0,78.0,Tier1,0,7
869,43.0,39330.0,76.0,Tier3,1,1
870,59.0,58927.0,55.0,Tier1,0,4
871,33.0,69480.0,44.0,Tier1,0,5
872,25.0,54229.0,75.0,Tier3,1,5
873,18.0,60331.0,73.0,Tier1,0,6
874,26.0,59146.0,64.0,Tier3,0,5
875,35.0,71286.0,95.0,Tier3,1,2
876,57.0,20756.0,59.0,Tier1,0,5
877,29.0,60008.0,55.0,Tier1,0,6
878,38.0,64756.0,52.0,Tier2,0,6
879,,29919.0,29.0,Tier3,0,4
880,49.0,36715.0,73.0,Tier3,0,3
881,65.0,37238.0,58.0,Tier1,0,4
882,29.0,39068.0,70.0,Tier1,0,6
883,29.0,42774.0,97.0,Tier1,1,3
884,48.0,53639.0,52.0,Tier2,1,5
885,43.0,62985.0,13.0,Tier1,1,2
886,57.0,66220.0,70.0,Tier1,0,7
887,42.0,37433.0,63.0,Tier2,0,4
888,31.0,37329.0,45.0,Tier2,1,6
889,42.0,69737.0,68.0,Tier1,1,7
890,48.0,59701.0,76.0,Tier3,0,2
891,45.0,51243.0,41.0,Tier2,0,2
892,41.0,57100.0,54.0,Tier2,0,6
893,48.0,49553.0,90.0,Tier2,0,4
894,49.0,57869.0,46.0,Tier2,1,6
895,52.0,44959.0,61.0,Tier2,0,1
896,43.0,54032.0,8.0,Tier3,0,2
897,,27342.0,30.0,Tier2,1,7
898,37.0,39683.0,63.0,Tier2,0,5
899,49.0,39845.0,85.0,Tier2,1,6
900,25.0,44384.0,33.0,Tier2,1,7
901,39.0,36102.0,61.0,Tier1,0,6
902,30.0,41997.0,,Tier1,1,4
903,35.0,27284.0,79.0,Tier2,0,7
904,50.0,58231.0,,Tier2,0,3
905,37.0,48762.0,69.0,Tier2,1,4
906,36.0,24422.0,47.0,Tier3,1,7
907,19.0,37478.0,64.0,Tier1,1,3
908,44.0,55049.0,61.0,Tier2,1,5
909,43.0,,55.0,Tier2,0,4
910,61.0,39546.0,70.0,Tier1,1,4
911,31.0,48881.0,,Tier1,1,6
912,38.0,55154.0,57.0,Tier1,0,7
913,38.0,28455.0,,Tier1,1,11
914,54.0,58252.0,62.0,Tier1,0,5
915,34.0,37996.0,64.0,Tier2,1,8
916,38.0,49731.0,40.0,Tier2,1,8
917,42.0,49469.0,53.0,Tier2,0,4
918,37.0,42094.0,39.0,Tier3,0,2
919,30.0,34645.0,59.0,Tier2,0,5
920,37.0,45715.0,48.0,Tier1,0,5
921,48.0,74380.0,75.0,Tier1,0,3
922,23.0,29575.0,73.0,Tier1,0,9
923,37.0,75385.0,42.0,Tier3,0,2
924,27.0,46104.0,60.0,Tier3,0,9
925,49.0,50531.0,73.0,Tier1,0,5
926,17.0,33699.0,56.0,Tier2,0,2
927,28.0,38431.0,45.0,Tier3,1,12
928,40.0,42456.0,38.0,Tier2,1,7
929,54.0,34315.0,77.0,Tier2,0,3
930,34.0,46866.0,78.0,Tier1,0,4
931,28.0,43895.0,56.0,Tier1,1,0
932,58.0,77762.0,,Tier2,0,2
933,18.0,32510.0,1.0,Tier3,1,7
934,9.0,51540.0,87.0,Tier2,0,3
935,40.0,268590.0,57.0,Tier1,0,6
936,29.0,33945.0,63.0,Tier3,1,5
937,23.0,60302.0,54.0,Tier3,1,4
938,44.0,44025.0,88.0,Tier1,1,3
939,38.0,12614.0,39.0,Tier1,1,5
940,28.0,59898.0,89.0,Tier2,0,3
941,20.0,33246.0,68.0,Tier1,0,6
942,45.0,34283.0,72.0,Tier1,0,3
943,43.0,60319.0,53.0,Tier1,0,2
944,34.0,44793.0,34.0,Tier3,1,1
945,57.0,63767.0,79.0,Tier3,0,4
946,22.0,68152.0,66.0,Tier1,0,3
947,17.0,40326.0,87.0,Tier3,0,4
948,27.0,61899.0,56.0,Tier2,0,3
949,34.0,38668.0,52.0,Tier1,0,6
950,38.0,83497.0,88.0,Tier3,0,4
951,32.0,39606.0,98.0,Tier2,0,6
952,39.0,65391.0,60.0,Tier3,1,5
953,20.0,62657.0,45.0,Tier2,1,4
954,52.0,273705.0,76.0,Tier2,0,6
955,34.0,39942.0,55.0,Tier1,1,8
956,48.0,47729.0,72.0,Tier1,1,4
957,39.0,17696.0,55.0,Tier2,0,7
958,40.0,53366.0,91.0,Tier3,0,7
959,42.0,55244.0,46.0,Tier2,1,3
960,40.0,52002.0,70.0,Tier1,0,8
961,43.0,5400.0,50.0,Tier1,0,4
962,51.0,31015.0,,Tier3,0,3
963,37.0,38779.0,52.0,Tier1,1,6
964,,54375.0,75.0,Tier1,1,6
965,34.0,54340.0,78.0,Tier3,1,6
966,52.0,47447.0,71.0,Tier3,0,4
967,27.0,59529.0,58.0,Tier2,0,6
968,57.0,34606.0,63.0,Tier1,1,7
969,35.0,59154.0,78.0,Tier1,0,4
970,18.0,57121.0,,Tier3,0,4
971,37.0,55663.0,6.0,Tier3,0,6
972,27.0,47269.0,55.0,Tier3,0,8
973,45.0,,56.0,Tier2,1,5
974,27.0,57398.0,73.0,Tier3,1,3
975,30.0,35475.0,59.0,Tier1,0,2
976,12.0,53725.0,74.0,Tier1,1,1
977,30.0,61287.0,38.0,Tier1,1,7
978,6.0,41178.0,65.0,Tier3,1,7
979,16.0,66339.0,78.0,Tier1,1,7
980,44.0,55731.0,31.0,Tier1,0,3
981,44.0,14863.0,110.0,Tier3,1,4
982,40.0,54495.0,84.0,Tier1,0,5
983,23.0,43910.0,60.0,Tier1,0,6
984,34.0,58058.0,43.0,Tier2,0,8
985,35.0,64163.0,56.0,Tier2,0,10
986,21.0,52927.0,62.0,Tier2,1,5
987,53.0,74979.0,69.0,Tier3,1,5
988,46.0,47319.0,90.0,Tier1,1,5
989,32.0,59372.0,,Tier3,1,4
990,35.0,62074.0,71.0,Tier3,0,3
991,38.0,48540.0,34.0,Tier1,0,7
992,10.0,61682.0,52.0,Tier3,1,6
993,32.0,41080.0,68.0,Tier1,1,2
994,27.0,43661.0,74.0,Tier1,1,1
995,,30313.0,45.0,Tier3,0,4
996,32.0,53621.0,51.0,Tier1,1,11
997,57.0,54879.0,89.0,Tier1,1,3
998,43.0,67689.0,83.0,Tier1,0,2
999,28.0,61867.0,,Tier1,1,4
1000,42.0,45728.0,,Tier3,0,4
1001,52.0,32327.0,110.0,Tier3,0,9
1002,46.0,56493.0,60.0,Tier2,1,3
1003,36.0,66661.0,54.0,Tier2,1,2
1004,27.0,61328.0,50.0,Tier2,1,6
1005,43.0,66267.0,68.0,Tier1,1,5
1006,40.0,46822.0,,Tier1,0,6
1007,46.0,43001.0,,Tier1,0,4
1008,43.0,38946.0,41.0,Tier2,0,1
1009,48.0,49162.0,54.0,Tier2,1,3
1010,29.0,48821.0,101.0,Tier3,1,5
1011,51.0,53100.0,64.0,Tier2,1,7
1012,37.0,48061.0,57.0,Tier2,1,9
1013,60.0,,41.0,Tier1,1,2
1014,27.0,38350.0,70.0,Tier3,1,5
1015,56.0,64124.0,81.0,Tier3,1,4
1016,37.0,51148.0,77.0,Tier3,1,3
1017,27.0,47383.0,55.0,Tier1,0,4
1018,29.0,38789.0,,Tier2,0,7
1019,31.0,30021.0,93.0,Tier2,0,5
1020,40.0,69619.0,81.0,Tier1,1,3
1021,41.0,58320.0,44.0,Tier3,1,6
1022,28.0,25641.0,9.0,Tier1,0,2
1023,35.0,61447.0,66.0,Tier1,1,6
1024,61.0,63837.0,76.0,Tier2,0,4
1025,56.0,51866.0,38.0,Tier1,0,4
1026,40.0,73972.0,60.0,Tier3,1,6
1027,35.0,53251.0,55.0,Tier2,0,2
1028,36.0,28748.0,62.0,Tier2,0,4
1029,42.0,,49.0,Tier2,0,1
1030,23.0,53673.0,,Tier1,0,7
1031,32.0,40951.0,63.0,Tier3,1,4
1032,15.0,58603.0,42.0,Tier3,0,6
1033,40.0,24985.0,78.0,Tier2,1,3
1034,43.0,64859.0,35.0,Tier3,1,11
1035,29.0,36828.0,86.0,Tier2,0,4
1036,54.0,35226.0,80.0,Tier2,1,7
1037,20.0,48293.0,88.0,Tier3,1,11
1038,17.0,56495.0,57.0,Tier2,0,2
1039,38.0,52459.0,50.0,Tier2,1,3
1040,48.0,38860.0,62.0,Tier1,1,2
1041,55.0,,58.0,Tier2,0,3
1042,29.0,33004.0,47.0,Tier3,0,7
1043,48.0,46630.0,49.0,Tier2,0,4
1044,35.0,,53.0,Tier1,1,5
1045,33.0,49936.0,37.0,Tier2,0,5
1046,46.0,62891.0,74.0,Tier2,0,5
1047,43.0,71831.0,59.0,Tier1,0,5
1048,16.0,41180.0,54.0,Tier3,0,7
1049,53.0,47201.0,38.0,Tier3,1,6
1050,,82568.0,37.0,Tier2,1,3
1051,27.0,71665.0,99.0,Tier1,0,7
1052,40.0,24914.0,47.0,Tier2,0,6
1053,41.0,,,Tier1,1,5
1054,38.0,50008.0,63.0,Tier2,1,2
1055,28.0,62397.0,4.0,Tier1,1,6
1056,27.0,38825.0,96.0,Tier2,0,6
1057,35.0,37406.0,74.0,Tier1,1,3
1058,49.0,39859.0,45.0,Tier3,0,11
1059,42.0,41421.0,59.0,Tier3,1,5
1060,31.0,62230.0,37.0,Tier3,0,6
1061,44.0,32282.0,97.0,Tier1,1,7
1062,1.0,40661.0,42.0,Tier1,0,5
1063,49.0,23165.0,50.0,Tier2,0,5
1064,14.0,65107.0,45.0,Tier1,0,5
1065,31.0,69065.0,62.0,Tier1,0,5
1066,22.0,45094.0,87.0,Tier2,0,4
1067,19.0,45531.0,96.0,Tier2,0,7
1068,49.0,56798.0,52.0,Tier1,0,3
1069,29.0,72117.0,68.0,Tier2,0,4
1070,39.0,56129.0,62.0,Tier2,1,3
1071,34.0,39537.0,40.0,Tier1,1,2
1072,41.0,25718.0,108.0,Tier3,0,4
1073,36.0,33273.0,87.0,Tier1,0,3
1074,20.0,51098.0,64.0,Tier1,0,7
1075,47.0,40170.0,92.0,Tier1,0,2
1076,29.0,52925.0,84.0,Tier1,0,4
1077,16.0,41706.0,62.0,Tier3,0,6
1078,30.0,34128.0,67.0,Tier1,1,4
1079,53.0,32345.0,90.0,Tier2,1,7
1080,45.0,73435.0,41.0,Tier2,0,6
1081,31.0,63335.0,93.0,Tier2,1,5
1082,31.0,75958.0,55.0,Tier3,0,2
1083,31.0,58099.0,90.0,Tier3,0,7
1084,60.0,43550.0,60.0,Tier1,1,7
1085,40.0,69850.0,67.0,Tier3,0,6
1086,40.0,49504.0,59.0,Tier2,1,5
1087,47.0,53313.0,49.0,Tier1,0,4
1088,38.0,,55.0,Tier2,1,8
1089,,5796.0,88.0,Tier3,0,7
1090,33.0,74071.0,14.0,Tier1,1,8
1091,,57365.0,35.0,Tier3,0,2
1092,35.0,54947.0,45.0,Tier1,0,7
1093,44.0,49073.0,38.0,Tier1,1,3
1094,36.0,52451.0,90.0,Tier3,1,3
1095,44.0,41041.0,85.0,Tier2,1,11
1096,34.0,59249.0,72.0,Tier1,0,9
1097,36.0,30394.0,47.0,Tier2,0,4
1098,11.0,52791.0,87.0,Tier3,0,4
1099,46.0,58424.0,28.0,Tier2,0,3
1100,39.0,47020.0,103.0,Tier1,1,7
1101,47.0,55563.0,46.0,Tier2,1,5
1102,0.0,35130.0,55.0,Tier3,1,6
1103,60.0,35513.0,51.0,Tier2,0,5
1104,33.0,53551.0,39.0,Tier2,0,9
1105,48.0,60178.0,99.0,Tier3,1,10
1106,23.0,21877.0,76.0,Tier1,1,5
1107,42.0,57830.0,84.0,Tier2,1,6
1108,22.0,,36.0,Tier1,1,3
1109,28.0,,64.0,Tier1,1,8
1110,58.0,29907.0,70.0,Tier1,0,3
1111,33.0,37226.0,65.0,Tier3,1,3
1112,38.0,64492.0,37.0,Tier1,0,2
1113,45.0,50493.0,82.0,Tier1,1,2
1114,41.0,,62.0,Tier1,1,4
1115,37.0,48253.0,41.0,Tier1,0,2
1116,39.0,57338.0,23.0,Tier2,1,7
1117,64.0,56607.0,72.0,Tier3,0,9
1118,34.0,48875.0,109.0,Tier1,0,1
1119,37.0,,40.0,Tier1,0,8
1120,48.0,,63.0,Tier2,0,5
1121,48.0,56201.0,82.0,Tier2,0,4
1122,49.0,50819.0,35.0,Tier2,0,5
1123,,59860.0,50.0,Tier1,0,3
1124,21.0,54714.0,43.0,Tier3,0,1
1125,,65912.0,80.0,Tier2,0,3
1126,21.0,63493.0,87.0,Tier2,1,5
1127,39.0,34726.0,63.0,Tier1,1,5
1128,26.0,33711.0,43.0,Tier1,1,3
1129,34.0,39481.0,51.0,Tier3,0,7
1130,39.0,64642.0,47.0,Tier1,1,8
1131,39.0,26355.0,40.0,Tier1,0,7
1132,40.0,55921.0,58.0,Tier2,0,8
1133,54.0,55438.0,71.0,Tier2,0,4
1134,40.0,67440.0,70.0,Tier2,0,6
1135,32.0,52705.0,60.0,Tier2,0,4
1136,47.0,29852.0,61.0,Tier2,1,6
1137,,35610.0,58.0,Tier2,1,6
1138,20.0,32270.0,34.0,Tier3,1,5
1139,42.0,41931.0,63.0,Tier2,1,2
1140,43.0,47256.0,48.0,Tier2,1,4
1141,31.0,32518.0,33.0,Tier1,0,5
1142,52.0,72060.0,67.0,Tier3,1,7
1143,33.0,30121.0,,Tier1,1,3
1144,37.0,70192.0,65.0,Tier2,0,7
1145,33.0,67777.0,77.0,Tier1,1,3
1146,35.0,63475.0,41.0,Tier2,0,8
1147,22.0,39594.0,62.0,Tier1,1,4
1148,18.0,55137.0,24.0,Tier2,1,5
1149,54.0,30839.0,91.0,Tier1,1,9
1150,25.0,63664.0,33.0,Tier2,1,4
1151,23.0,48890.0,50.0,Tier3,1,6
1152,9.0,43860.0,87.0,Tier1,0,4
1153,27.0,31644.0,55.0,Tier1,0,4
1154,19.0,12837.0,36.0,Tier2,0,2
1155,55.0,34422.0,74.0,Tier3,1,9
1156,47.0,66692.0,74.0,Tier1,0,2
1157,27.0,43957.0,47.0,Tier1,1,7
1158,62.0,47460.0,50.0,Tier2,0,7
1159,47.0,59833.0,,Tier1,1,5
1160,31.0,77085.0,56.0,Tier2,0,7
1161,5.0,69875.0,22.0,Tier3,0,4
1162,62.0,35415.0,56.0,Tier1,0,5
1163,18.0,20861.0,96.0,Tier2,0,3
1164,15.0,85394.0,42.0,Tier2,0,3
1165,47.0,,48.0,Tier3,1,3
1166,,52827.0,36.0,Tier3,0,7
1167,52.0,30943.0,72.0,Tier2,1,6
1168,42.0,64448.0,84.0,Tier2,1,6
1169,,48380.0,84.0,Tier2,1,5
1170,45.0,48305.0,35.0,Tier1,0,7
1171,44.0,63417.0,,Tier1,1,7
1172,38.0,55016.0,89.0,Tier3,0,6
1173,36.0,32213.0,70.0,Tier2,0,4
1174,34.0,45129.0,,Tier1,0,5
1175,,59917.0,51.0,Tier3,0,6
1176,32.0,57654.0,64.0,Tier2,1,2
1177,,53930.0,85.0,Tier1,1,5
1178,34.0,64001.0,67.0,Tier1,0,4
